Year,Month,Date,victim_race,victim_age,victim_sex,city,state,disposition
2014,7,12,Black,26,Male,Cincinnati,OH,Open/No arrest
2014,7,25,Black,36,Male,Cincinnati,OH,Closed by arrest
2014,8,1,Black,36,Male,Cincinnati,OH,Closed by arrest
2014,5,2,Black,34,Male,Cincinnati,OH,Closed without arrest
2014,8,13,Black,28,Male,Cincinnati,OH,Open/No arrest
2014,8,19,Black,21,Male,Cincinnati,OH,Closed without arrest
2014,8,20,Black,18,Male,Cincinnati,OH,Closed without arrest
2014,8,23,Black,29,Male,Cincinnati,OH,Closed by arrest
2014,8,27,Black,23,Male,Cincinnati,OH,Open/No arrest
2014,8,27,Black,2,Male,Cincinnati,OH,Closed by arrest
2014,9,2,Black,31,Male,Cincinnati,OH,Closed by arrest
2014,9,4,Black,21,Male,Cincinnati,OH,Closed without arrest
2014,9,11,Black,28,Male,Cincinnati,OH,Closed by arrest
2014,9,19,Black,25,Female,Cincinnati,OH,Closed without arrest
2014,9,30,White,54,Male,Cincinnati,OH,Closed by arrest
2014,10,11,Black,28,Male,Cincinnati,OH,Open/No arrest
2014,10,26,Black,67,Male,Cincinnati,OH,Closed by arrest
2014,11,4,Black,53,Male,Cincinnati,OH,Closed by arrest
2014,11,8,Other,29,Male,Cincinnati,OH,Open/No arrest
2014,11,2,Black,5,Male,Cincinnati,OH,Closed by arrest
2014,12,1,White,41,Male,Cincinnati,OH,Closed by arrest
2014,12,23,Black,18,Male,Cincinnati,OH,Open/No arrest
2014,12,26,Black,21,Male,Cincinnati,OH,Closed without arrest
2015,1,4,Black,18,Male,Cincinnati,OH,Closed by arrest
2015,1,18,Black,60,Female,Cincinnati,OH,Closed by arrest
2015,2,7,Black,35,Male,Cincinnati,OH,Closed by arrest
2015,2,25,White,30,Female,Cincinnati,OH,Closed by arrest
2015,3,16,Black,23,Male,Cincinnati,OH,Closed by arrest
2015,3,31,Black,29,Male,Cincinnati,OH,Closed by arrest
2015,3,29,Black,2,Female,Cincinnati,OH,Closed by arrest
2015,4,23,Black,19,Male,Cincinnati,OH,Open/No arrest
2015,4,24,Black,21,Male,Cincinnati,OH,Closed by arrest
2015,4,29,Black,30,Male,Cincinnati,OH,Closed by arrest
2015,5,3,White,46,Male,Cincinnati,OH,Closed by arrest
2015,5,16,Black,33,Male,Cincinnati,OH,Closed by arrest
2015,5,26,Black,15,Male,Cincinnati,OH,Open/No arrest
2015,5,28,Black,23,Male,Cincinnati,OH,Closed by arrest
2015,5,28,White,61,Male,Cincinnati,OH,Closed by arrest
2015,6,1,Black,26,Male,Cincinnati,OH,Closed without arrest
2015,3,14,Black,43,Male,Cincinnati,OH,Closed by arrest
2015,6,14,Black,24,Male,Cincinnati,OH,Open/No arrest
2015,6,19,Asian,48,Male,Cincinnati,OH,Closed without arrest
2015,6,22,Black,18,Male,Cincinnati,OH,Open/No arrest
2015,6,28,Black,19,Male,Cincinnati,OH,Closed by arrest
2015,7,7,White,87,Male,Cincinnati,OH,Closed without arrest
2015,7,19,Black,43,Male,Cincinnati,OH,Closed by arrest
2015,7,24,Black,41,Male,Cincinnati,OH,Closed by arrest
2015,8,21,Black,56,Male,Cincinnati,OH,Closed without arrest
2015,8,26,Black,18,Male,Cincinnati,OH,Closed by arrest
2015,9,27,Black,31,Male,Cincinnati,OH,Open/No arrest
2015,10,1,Black,57,Female,Cincinnati,OH,Closed by arrest
2015,10,4,Black,18,Male,Cincinnati,OH,Open/No arrest
2015,10,8,Black,32,Male,Cincinnati,OH,Open/No arrest
2015,10,26,Black,22,Male,Cincinnati,OH,Closed without arrest
2015,10,27,Black,29,Male,Cincinnati,OH,Closed without arrest
2015,10,29,Black,23,Male,Cincinnati,OH,Open/No arrest
2015,11,6,Black,24,Male,Cincinnati,OH,Open/No arrest
2015,11,29,Black,26,Male,Cincinnati,OH,Open/No arrest
2015,12,8,Black,24,Male,Cincinnati,OH,Closed by arrest
2016,1,12,Black,14,Male,Cincinnati,OH,Closed without arrest
2016,1,15,Black,20,Male,Cincinnati,OH,Closed by arrest
2016,1,16,Black,23,Male,Cincinnati,OH,Open/No arrest
2016,1,5,Black,41,Male,Cincinnati,OH,Open/No arrest
2016,1,21,Black,22,Male,Cincinnati,OH,Open/No arrest
2016,1,23,Black,24,Female,Cincinnati,OH,Open/No arrest
2016,1,26,Black,27,Male,Cincinnati,OH,Open/No arrest
2016,1,29,White,24,Male,Cincinnati,OH,Closed by arrest
2016,2,13,Black,23,Male,Cincinnati,OH,Closed by arrest
2016,2,26,Black,56,Female,Cincinnati,OH,Closed without arrest
2016,2,27,Black,21,Male,Cincinnati,OH,Open/No arrest
2016,3,5,Black,46,Male,Cincinnati,OH,Closed by arrest
2016,3,9,Black,24,Male,Cincinnati,OH,Closed by arrest
2016,3,9,Black,31,Male,Cincinnati,OH,Closed without arrest
2016,3,13,Black,21,Male,Cincinnati,OH,Open/No arrest
2016,3,14,White,16,Female,Cincinnati,OH,Closed by arrest
2016,3,28,Black,27,Male,Cincinnati,OH,Open/No arrest
2016,4,1,Black,20,Male,Cincinnati,OH,Closed by arrest
2016,4,12,Black,20,Male,Cincinnati,OH,Open/No arrest
2016,4,16,Black,33,Male,Cincinnati,OH,Closed by arrest
2016,4,16,Black,19,Female,Cincinnati,OH,Closed by arrest
2016,4,19,Black,31,Male,Cincinnati,OH,Open/No arrest
2016,4,30,Black,18,Male,Cincinnati,OH,Open/No arrest
2016,5,2,White,25,Male,Cincinnati,OH,Closed by arrest
2016,5,16,White,34,Female,Cincinnati,OH,Closed without arrest
2016,5,16,Black,28,Male,Cincinnati,OH,Open/No arrest
2016,5,25,Black,31,Male,Cincinnati,OH,Open/No arrest
2016,5,30,Black,41,Female,Cincinnati,OH,Closed by arrest
2016,6,2,Other,18,Unknown,Cincinnati,OH,Closed by arrest
2016,6,6,Black,20,Male,Cincinnati,OH,Open/No arrest
2016,6,11,White,25,Female,Cincinnati,OH,Closed by arrest
2016,6,16,Black,17,Male,Cincinnati,OH,Closed by arrest
2016,6,28,Black,27,Male,Cincinnati,OH,Open/No arrest
2016,6,30,Black,25,Male,Cincinnati,OH,Open/No arrest
2016,7,4,White,54,Female,Cincinnati,OH,Closed by arrest
2016,7,15,Black,27,Male,Cincinnati,OH,Closed without arrest
2016,7,23,Black,23,Male,Cincinnati,OH,Open/No arrest
2016,7,23,Black,25,Male,Cincinnati,OH,Closed without arrest
2016,7,23,Black,18,Male,Cincinnati,OH,Closed by arrest
2016,7,29,White,4,Female,Cincinnati,OH,Closed by arrest
2016,8,1,Hispanic,31,Male,Cincinnati,OH,Open/No arrest
2016,8,10,White,27,Male,Cincinnati,OH,Closed by arrest
2016,8,16,White,27,Male,Cincinnati,OH,Open/No arrest
2016,7,16,Black,5,Male,Cincinnati,OH,Closed by arrest
2016,8,21,Black,19,Male,Cincinnati,OH,Closed by arrest
2016,8,21,Black,53,Male,Cincinnati,OH,Open/No arrest
2016,8,28,Black,36,Male,Cincinnati,OH,Closed by arrest
2016,9,1,Black,17,Male,Cincinnati,OH,Open/No arrest
2016,9,2,Black,25,Male,Cincinnati,OH,Closed by arrest
2016,9,22,Black,43,Male,Cincinnati,OH,Closed by arrest
2016,10,11,Black,18,Male,Cincinnati,OH,Open/No arrest
2016,10,12,Black,29,Male,Cincinnati,OH,Open/No arrest
2016,10,14,White,29,Male,Cincinnati,OH,Closed by arrest
2016,11,12,Other,49,Male,Cincinnati,OH,Open/No arrest
2016,11,14,Black,17,Male,Cincinnati,OH,Open/No arrest
2016,11,20,White,35,Female,Cincinnati,OH,Closed by arrest
2016,11,21,Black,28,Male,Cincinnati,OH,Open/No arrest
2016,11,24,Black,37,Male,Cincinnati,OH,Open/No arrest
2016,11,27,Black,40,Male,Cincinnati,OH,Closed without arrest
2016,11,27,White,57,Male,Cincinnati,OH,Open/No arrest
2016,12,16,White,89,Male,Cincinnati,OH,Open/No arrest
2016,12,26,Black,28,Male,Cincinnati,OH,Open/No arrest
2017,1,1,Black,27,Male,Cincinnati,OH,Open/No arrest
2017,1,9,Black,28,Male,Cincinnati,OH,Closed by arrest
2017,1,12,Black,23,Male,Cincinnati,OH,Open/No arrest
2017,1,13,Black,32,Male,Cincinnati,OH,Open/No arrest
2017,1,18,Black,9,Female,Cincinnati,OH,Closed by arrest
2017,1,28,Black,20,Male,Cincinnati,OH,Closed by arrest
2017,2,7,Black,42,Female,Cincinnati,OH,Open/No arrest
2017,2,14,Black,28,Male,Cincinnati,OH,Closed by arrest
2017,2,16,Black,24,Male,Cincinnati,OH,Closed by arrest
2017,2,16,White,47,Female,Cincinnati,OH,Closed by arrest
2017,2,19,White,26,Male,Cincinnati,OH,Closed by arrest
2017,3,13,Black,37,Male,Cincinnati,OH,Closed by arrest
2017,3,18,Black,34,Male,Cincinnati,OH,Open/No arrest
2017,3,24,White,44,Male,Cincinnati,OH,Closed by arrest
2017,3,26,Black,27,Male,Cincinnati,OH,Closed by arrest
2017,3,30,White,18,Female,Cincinnati,OH,Closed by arrest
2017,4,2,Black,23,Male,Cincinnati,OH,Open/No arrest
2017,4,4,Black,29,Male,Cincinnati,OH,Closed by arrest
2017,4,17,Black,34,Male,Cincinnati,OH,Open/No arrest
2017,4,18,Black,34,Male,Cincinnati,OH,Open/No arrest
2017,4,18,Black,19,Male,Cincinnati,OH,Closed by arrest
2017,4,25,Black,24,Male,Cincinnati,OH,Open/No arrest
2017,4,26,Black,26,Male,Cincinnati,OH,Closed by arrest
2017,5,14,Black,18,Female,Cincinnati,OH,Closed by arrest
2017,5,16,Black,50,Male,Cincinnati,OH,Open/No arrest
2017,5,18,Black,21,Female,Cincinnati,OH,Closed by arrest
2017,5,22,Black,30,Male,Cincinnati,OH,Open/No arrest
2017,5,27,White,71,Female,Cincinnati,OH,Closed by arrest
2017,5,31,Black,34,Male,Cincinnati,OH,Closed by arrest
2017,6,1,Black,56,Male,Cincinnati,OH,Closed by arrest
2017,6,4,White,37,Male,Cincinnati,OH,Closed by arrest
2017,6,14,Black,27,Male,Cincinnati,OH,Open/No arrest
2017,6,20,Black,21,Male,Cincinnati,OH,Open/No arrest
2017,7,1,Black,27,Male,Cincinnati,OH,Open/No arrest
2017,7,4,Black,19,Male,Cincinnati,OH,Closed by arrest
2017,7,1,White,49,Male,Cincinnati,OH,Closed by arrest
2017,7,5,Black,26,Male,Cincinnati,OH,Open/No arrest
2017,7,10,White,37,Male,Cincinnati,OH,Closed by arrest
2017,7,17,Black,26,Male,Cincinnati,OH,Closed by arrest
2017,7,24,Black,37,Male,Cincinnati,OH,Closed by arrest
2017,7,25,Other,28,Male,Cincinnati,OH,Open/No arrest
2017,7,28,Black,41,Male,Cincinnati,OH,Open/No arrest
2017,7,28,Black,58,Male,Cincinnati,OH,Open/No arrest
2017,8,17,Black,25,Male,Cincinnati,OH,Closed by arrest
2017,8,20,Black,37,Male,Cincinnati,OH,Open/No arrest
2017,8,21,Black,31,Male,Cincinnati,OH,Closed by arrest
2017,8,24,Black,41,Male,Cincinnati,OH,Open/No arrest
2017,8,27,Black,40,Male,Cincinnati,OH,Closed by arrest
2017,8,31,Black,19,Male,Cincinnati,OH,Closed by arrest
2017,9,11,White,52,Male,Cincinnati,OH,Open/No arrest
2017,9,13,Black,34,Male,Cincinnati,OH,Open/No arrest
2017,9,18,Black,26,Male,Cincinnati,OH,Open/No arrest
2017,9,20,Black,34,Male,Cincinnati,OH,Open/No arrest
2017,9,30,Black,18,Male,Cincinnati,OH,Open/No arrest
2017,10,3,Black,36,Male,Cincinnati,OH,Closed by arrest
2017,10,5,Black,47,Female,Cincinnati,OH,Closed by arrest
2017,10,5,Black,37,Female,Cincinnati,OH,Closed by arrest
2017,10,12,Black,64,Male,Cincinnati,OH,Closed by arrest
2017,10,12,White,29,Female,Cincinnati,OH,Closed by arrest
2017,11,4,Black,18,Male,Cincinnati,OH,Closed by arrest
2017,11,6,Black,33,Male,Cincinnati,OH,Open/No arrest
2017,11,10,White,36,Female,Cincinnati,OH,Closed without arrest
2017,11,10,White,56,Female,Cincinnati,OH,Closed without arrest
2017,11,24,Black,48,Female,Cincinnati,OH,Open/No arrest
2017,7,5,Black,-500,Male,Cincinnati,OH,Open/No arrest
2017,12,5,Black,36,Male,Cincinnati,OH,Open/No arrest
2017,12,9,Black,25,Male,Cincinnati,OH,Open/No arrest
2017,12,11,Black,22,Male,Cincinnati,OH,Closed without arrest
2017,12,11,Black,20,Male,Cincinnati,OH,Closed without arrest
2017,12,14,Black,35,Male,Cincinnati,OH,Closed by arrest
2017,12,27,Black,18,Male,Cincinnati,OH,Open/No arrest
2016,1,2,White,59,Female,Columbus,OH,Open/No arrest
2016,1,4,Black,21,Male,Columbus,OH,Closed by arrest
2016,1,4,White,51,Male,Columbus,OH,Open/No arrest
2015,1,6,Black,15,Male,Columbus,OH,Open/No arrest
2016,1,6,Black,30,Male,Columbus,OH,Open/No arrest
2016,1,12,Black,32,Female,Columbus,OH,Closed by arrest
2016,1,12,Black,10,Female,Columbus,OH,Closed by arrest
2016,1,12,Black,7,Female,Columbus,OH,Closed by arrest
2016,1,17,Black,21,Male,Columbus,OH,Closed by arrest
2016,1,17,Black,45,Male,Columbus,OH,Closed by arrest
2016,1,11,Black,62,Female,Columbus,OH,Closed by arrest
2016,1,29,Black,24,Female,Columbus,OH,Closed by arrest
2016,1,30,Black,55,Male,Columbus,OH,Closed by arrest
2016,2,12,Black,15,Male,Columbus,OH,Closed by arrest
2016,2,21,Black,26,Male,Columbus,OH,Open/No arrest
2016,3,1,Black,25,Male,Columbus,OH,Open/No arrest
2016,3,4,Black,7,Male,Columbus,OH,Closed by arrest
2016,1,1,Black,27,Female,Columbus,OH,Closed by arrest
2016,3,30,Black,53,Male,Columbus,OH,Closed by arrest
2016,4,1,Black,34,Male,Columbus,OH,Closed by arrest
2016,4,5,Black,20,Male,Columbus,OH,Closed by arrest
2016,4,5,Black,21,Male,Columbus,OH,Closed by arrest
2016,4,6,Black,24,Male,Columbus,OH,Closed by arrest
2016,4,12,White,54,Male,Columbus,OH,Closed by arrest
2016,4,14,Black,24,Male,Columbus,OH,Closed by arrest
2016,4,16,Black,22,Male,Columbus,OH,Open/No arrest
2016,4,19,White,46,Female,Columbus,OH,Closed by arrest
2016,4,24,White,51,Male,Columbus,OH,Closed by arrest
2016,5,8,Black,25,Female,Columbus,OH,Closed by arrest
2016,5,9,Black,14,Male,Columbus,OH,Open/No arrest
2016,5,9,Black,23,Male,Columbus,OH,Open/No arrest
2016,5,23,Hispanic,29,Male,Columbus,OH,Open/No arrest
2016,5,26,Black,47,Male,Columbus,OH,Open/No arrest
2016,5,29,Black,18,Male,Columbus,OH,Closed by arrest
2016,6,1,Black,36,Male,Columbus,OH,Closed by arrest
2016,6,2,White,50,Male,Columbus,OH,Closed by arrest
2016,6,4,Black,30,Male,Columbus,OH,Open/No arrest
2016,6,8,Black,21,Male,Columbus,OH,Closed by arrest
2016,6,11,Black,31,Male,Columbus,OH,Closed by arrest
2016,6,11,Black,20,Male,Columbus,OH,Closed by arrest
2016,6,14,Black,26,Male,Columbus,OH,Closed by arrest
2016,6,16,Black,31,Male,Columbus,OH,Open/No arrest
2016,6,24,Black,16,Male,Columbus,OH,Closed by arrest
2016,6,25,White,31,Female,Columbus,OH,Open/No arrest
2016,6,28,White,30,Male,Columbus,OH,Closed by arrest
2016,7,10,White,58,Male,Columbus,OH,Open/No arrest
2016,7,12,Hispanic,39,Male,Columbus,OH,Open/No arrest
2016,7,15,White,26,Male,Columbus,OH,Closed by arrest
2016,7,17,Black,42,Male,Columbus,OH,Open/No arrest
2016,7,17,Black,12,Female,Columbus,OH,Closed by arrest
2016,7,19,Black,46,Female,Columbus,OH,Open/No arrest
2016,7,21,Black,34,Female,Columbus,OH,Closed by arrest
2016,7,29,Black,33,Male,Columbus,OH,Open/No arrest
2016,7,30,Black,26,Male,Columbus,OH,Open/No arrest
2016,8,2,Black,26,Male,Columbus,OH,Closed by arrest
2016,8,2,Black,17,Female,Columbus,OH,Closed by arrest
2016,8,3,White,45,Female,Columbus,OH,Closed by arrest
2016,8,10,Black,28,Male,Columbus,OH,Closed by arrest
2016,8,12,Black,21,Male,Columbus,OH,Open/No arrest
2016,8,13,Black,25,Female,Columbus,OH,Open/No arrest
2016,8,15,Black,22,Male,Columbus,OH,Open/No arrest
2016,8,25,Black,19,Male,Columbus,OH,Open/No arrest
2016,8,27,White,48,Male,Columbus,OH,Closed by arrest
2016,9,3,Black,54,Male,Columbus,OH,Open/No arrest
2016,9,11,Black,30,Male,Columbus,OH,Open/No arrest
2016,9,11,Black,25,Male,Columbus,OH,Open/No arrest
2016,9,14,Black,22,Male,Columbus,OH,Closed by arrest
2016,9,15,White,32,Male,Columbus,OH,Open/No arrest
2016,9,24,Black,24,Male,Columbus,OH,Open/No arrest
2016,9,30,Black,21,Male,Columbus,OH,Closed by arrest
2016,10,2,Black,29,Male,Columbus,OH,Closed by arrest
2016,10,7,White,61,Male,Columbus,OH,Closed by arrest
2016,10,8,Black,43,Male,Columbus,OH,Open/No arrest
2016,10,12,Black,46,Male,Columbus,OH,Closed by arrest
2016,10,15,Black,27,Male,Columbus,OH,Open/No arrest
2016,10,24,White,28,Male,Columbus,OH,Open/No arrest
2016,10,25,White,2,Female,Columbus,OH,Closed by arrest
2016,10,27,Black,35,Male,Columbus,OH,Open/No arrest
2016,10,30,White,43,Female,Columbus,OH,Closed by arrest
2016,10,30,White,53,Male,Columbus,OH,Closed by arrest
2016,10,31,Black,42,Male,Columbus,OH,Open/No arrest
2016,11,5,White,26,Male,Columbus,OH,Open/No arrest
2016,11,11,Black,27,Male,Columbus,OH,Closed by arrest
2016,7,20,Black,2,Male,Columbus,OH,Open/No arrest
2016,11,23,White,35,Female,Columbus,OH,Open/No arrest
2016,11,22,Black,38,Male,Columbus,OH,Closed by arrest
2016,11,27,Hispanic,26,Female,Columbus,OH,Closed by arrest
2016,11,22,White,30,Female,Columbus,OH,Open/No arrest
2016,12,3,Black,30,Female,Columbus,OH,Open/No arrest
2016,12,4,Black,46,Male,Columbus,OH,Open/No arrest
2016,12,4,Hispanic,25,Male,Columbus,OH,Open/No arrest
2016,11,17,Black,45,Male,Columbus,OH,Open/No arrest
2016,12,8,White,50,Male,Columbus,OH,Closed by arrest
2016,12,11,Black,31,Female,Columbus,OH,Closed by arrest
2016,12,14,Black,24,Male,Columbus,OH,Open/No arrest
2016,12,15,Black,46,Female,Columbus,OH,Closed by arrest
2016,12,15,White,30,Male,Columbus,OH,Closed by arrest
2016,12,17,Black,35,Male,Columbus,OH,Open/No arrest
2016,12,17,Black,19,Male,Columbus,OH,Closed by arrest
2016,12,19,Black,21,Male,Columbus,OH,Open/No arrest
2016,12,22,Black,29,Male,Columbus,OH,Closed by arrest
2016,12,23,Black,39,Female,Columbus,OH,Open/No arrest
2016,12,24,Black,45,Male,Columbus,OH,Open/No arrest
2016,12,23,Black,2,Male,Columbus,OH,Closed by arrest
2016,12,26,Black,19,Male,Columbus,OH,Open/No arrest
2015,1,18,White,28,Male,Columbus,OH,Open/No arrest
2015,1,20,Black,51,Male,Columbus,OH,Closed by arrest
2015,1,21,Black,16,Male,Columbus,OH,Open/No arrest
2015,1,23,Black,43,Male,Columbus,OH,Closed by arrest
2015,1,24,Black,19,Male,Columbus,OH,Open/No arrest
2015,1,24,Black,24,Male,Columbus,OH,Open/No arrest
2015,2,9,White,3,Female,Columbus,OH,Closed by arrest
2015,2,12,Black,29,Female,Columbus,OH,Closed by arrest
2015,2,19,White,28,Male,Columbus,OH,Open/No arrest
2015,2,20,White,-500,Female,Columbus,OH,Closed by arrest
2015,2,27,White,31,Male,Columbus,OH,Open/No arrest
2015,3,1,White,21,Male,Columbus,OH,Closed by arrest
2015,3,10,Black,36,Male,Columbus,OH,Open/No arrest
2015,3,16,White,62,Female,Columbus,OH,Closed by arrest
2015,3,18,Black,21,Male,Columbus,OH,Open/No arrest
2015,3,20,Black,21,Male,Columbus,OH,Closed by arrest
2015,3,25,White,39,Male,Columbus,OH,Open/No arrest
2015,3,28,Black,43,Male,Columbus,OH,Open/No arrest
2015,4,1,Black,29,Female,Columbus,OH,Closed by arrest
2015,4,1,Black,23,Male,Columbus,OH,Closed by arrest
2015,4,12,Hispanic,16,Male,Columbus,OH,Open/No arrest
2015,4,12,Black,43,Female,Columbus,OH,Closed by arrest
2015,4,22,White,25,Male,Columbus,OH,Open/No arrest
2015,4,22,White,34,Female,Columbus,OH,Open/No arrest
2015,4,24,Black,21,Male,Columbus,OH,Open/No arrest
2015,4,29,White,33,Male,Columbus,OH,Open/No arrest
2015,5,2,Black,23,Male,Columbus,OH,Open/No arrest
2015,5,5,White,26,Female,Columbus,OH,Closed by arrest
2015,5,6,Black,23,Male,Columbus,OH,Closed by arrest
2015,5,8,Black,28,Male,Columbus,OH,Closed by arrest
2015,5,12,Black,30,Male,Columbus,OH,Open/No arrest
2015,5,19,Black,21,Male,Columbus,OH,Open/No arrest
2015,5,25,Black,51,Male,Columbus,OH,Closed by arrest
2015,5,31,Black,29,Male,Columbus,OH,Closed by arrest
2015,6,1,Black,25,Male,Columbus,OH,Open/No arrest
2015,6,6,Black,13,Female,Columbus,OH,Open/No arrest
2015,6,7,White,24,Female,Columbus,OH,Closed by arrest
2015,6,7,Black,22,Male,Columbus,OH,Closed by arrest
2015,6,13,Black,41,Male,Columbus,OH,Closed by arrest
2015,6,13,Black,35,Female,Columbus,OH,Closed by arrest
2015,6,13,Black,18,Female,Columbus,OH,Closed by arrest
2015,6,13,Black,26,Male,Columbus,OH,Closed by arrest
2015,5,27,White,1,Female,Columbus,OH,Closed by arrest
2015,6,21,Black,28,Female,Columbus,OH,Closed by arrest
2015,6,21,Black,28,Male,Columbus,OH,Closed by arrest
2015,6,26,Black,35,Male,Columbus,OH,Closed by arrest
2015,6,28,Hispanic,29,Female,Columbus,OH,Open/No arrest
2015,7,7,Black,35,Male,Columbus,OH,Open/No arrest
2015,7,11,Black,19,Male,Columbus,OH,Closed by arrest
2015,7,11,Black,23,Male,Columbus,OH,Open/No arrest
2015,7,15,White,16,Male,Columbus,OH,Closed by arrest
2015,7,17,Black,36,Male,Columbus,OH,Closed by arrest
2015,7,20,White,61,Male,Columbus,OH,Closed by arrest
2015,5,13,Other,-500,Male,Columbus,OH,Closed by arrest
2015,7,30,White,59,Male,Columbus,OH,Closed by arrest
2015,8,5,Black,37,Male,Columbus,OH,Closed by arrest
2015,8,8,Black,20,Male,Columbus,OH,Closed by arrest
2015,8,9,Black,22,Male,Columbus,OH,Open/No arrest
2015,8,11,Black,24,Male,Columbus,OH,Closed by arrest
2015,8,16,Black,35,Female,Columbus,OH,Closed by arrest
2015,8,18,Black,16,Male,Columbus,OH,Closed by arrest
2015,8,25,Black,48,Male,Columbus,OH,Open/No arrest
2015,8,31,Black,19,Male,Columbus,OH,Open/No arrest
2015,9,1,Black,23,Male,Columbus,OH,Closed by arrest
2015,7,12,Black,-500,Female,Columbus,OH,Open/No arrest
2015,9,2,White,27,Male,Columbus,OH,Closed by arrest
2015,9,9,Black,19,Male,Columbus,OH,Open/No arrest
2015,9,10,Black,59,Male,Columbus,OH,Closed by arrest
2015,9,13,Black,28,Male,Columbus,OH,Closed by arrest
2015,9,14,Black,27,Male,Columbus,OH,Closed by arrest
2015,9,26,Black,26,Male,Columbus,OH,Open/No arrest
2015,10,8,Black,36,Male,Columbus,OH,Open/No arrest
2015,10,15,Hispanic,36,Male,Columbus,OH,Open/No arrest
2015,10,23,Black,40,Male,Columbus,OH,Open/No arrest
2015,10,23,Black,24,Male,Columbus,OH,Open/No arrest
2015,11,9,Black,16,Male,Columbus,OH,Open/No arrest
2015,11,11,Black,24,Male,Columbus,OH,Open/No arrest
2015,11,19,Black,17,Male,Columbus,OH,Open/No arrest
2015,11,23,Black,29,Female,Columbus,OH,Closed by arrest
2015,11,23,White,31,Male,Columbus,OH,Closed by arrest
2015,11,23,White,30,Female,Columbus,OH,Closed by arrest
2015,11,23,White,7,Male,Columbus,OH,Closed by arrest
2015,11,28,Black,35,Male,Columbus,OH,Open/No arrest
2015,12,2,Hispanic,27,Male,Columbus,OH,Closed without arrest
2015,12,3,Hispanic,17,Male,Columbus,OH,Open/No arrest
2015,12,5,Hispanic,39,Male,Columbus,OH,Open/No arrest
2015,12,11,Black,19,Male,Columbus,OH,Open/No arrest
2015,12,14,Black,17,Male,Columbus,OH,Closed by arrest
2015,12,16,Black,17,Male,Columbus,OH,Closed by arrest
2015,6,28,White,-500,Male,Columbus,OH,Open/No arrest
2015,12,23,White,62,Female,Columbus,OH,Open/No arrest
2015,12,25,Black,35,Male,Columbus,OH,Open/No arrest
2015,12,25,Hispanic,21,Male,Columbus,OH,Open/No arrest
2015,12,25,Hispanic,18,Female,Columbus,OH,Open/No arrest
2015,12,26,Other,32,Male,Columbus,OH,Closed by arrest
2015,12,26,White,21,Male,Columbus,OH,Closed by arrest
2015,12,28,Black,18,Male,Columbus,OH,Closed without arrest
2015,12,31,Black,51,Male,Columbus,OH,Open/No arrest
2015,12,31,Black,53,Male,Columbus,OH,Open/No arrest
2014,1,9,Black,26,Male,Columbus,OH,Closed by arrest
2014,1,12,Black,27,Male,Columbus,OH,Open/No arrest
2014,1,13,Black,15,Male,Columbus,OH,Closed by arrest
2014,1,14,Black,27,Male,Columbus,OH,Closed by arrest
2014,1,16,Black,21,Male,Columbus,OH,Closed by arrest
2014,1,19,Black,42,Female,Columbus,OH,Open/No arrest
2014,2,3,Black,21,Male,Columbus,OH,Closed by arrest
2014,2,12,Black,28,Male,Columbus,OH,Open/No arrest
2014,2,12,White,54,Female,Columbus,OH,Closed by arrest
